Cause	Effect
EG10164	EG10953
G0-8872	EG10953
G0-10677	EG10953
EG10440	EG10953
EG10441	EG10953
EG10359	EG10953
EG10325	EG10953
EG10061	EG10953
EG11434	EG11889
G6789	EG11889
EG10821	EG11889
EG11544	EG11889
EG12243	EG11889
EG12386	EG11889
EG10457	EG11889
EG12242	EG11889
EG11434	EG11890
G6789	EG11890
EG10821	EG11890
EG11544	EG11890
EG12243	EG11890
EG10457	EG11890
EG12242	EG11890
EG11434	EG30063
EG10958	EG30063
EG10466	EG30063
EG10467	EG30063
EG11366	EG30063
EG10672	EG30063
EG10061	EG30063
EG12116	EG30063
EG10547	EG30063
EG10457	EG30063
EG10440	EG30063
EG10441	EG30063
EG11434	EG10651
EG10958	EG10651
EG11366	EG10651
EG11434	EG10628
EG10958	EG10628
EG11434	G6492
EG10958	G6492
EG11434	G6491
EG10958	G6491
EG11434	G6490
EG10958	G6490
EG11434	EG10801
EG11615	EG10801
EG10801	EG10801
EG10061	EG10801
EG11434	EG10754
EG10338	EG10754
EG10958	EG10754
EG10681	EG10754
EG10325	EG10754
EG10643	EG10754
EG11527	EG10754
EG11212	EG10754
EG11434	EG11703
EG10958	EG11703
EG11366	EG11703
EG10603	EG11703
EG11741	EG11703
EG12116	EG11703
EG10731	EG11703
EG11434	EG11704
EG10958	EG11704
EG11366	EG11704
EG10603	EG11704
EG11741	EG11704
EG12116	EG11704
EG10731	EG11704
EG11434	EG11400
EG10821	EG11400
EG10731	EG11400
EG11544	EG11400
EG12615	EG11400
EG11356	EG11400
EG12242	EG11400
EG12243	EG11400
EG10547	EG11400
EG10457	EG11400
EG11434	EG11399
EG10821	EG11399
EG10731	EG11399
EG11544	EG11399
EG12615	EG11399
EG11356	EG11399
EG12242	EG11399
EG12243	EG11399
EG10547	EG11399
EG10457	EG11399
EG11434	EG11398
EG10821	EG11398
EG10731	EG11398
EG11544	EG11398
EG12615	EG11398
EG11356	EG11398
EG12242	EG11398
EG12243	EG11398
EG10547	EG11398
EG10457	EG11398
EG10338	EG11599
EG10020	EG11599
EG11434	EG11599
EG10958	EG11599
EG10317	EG11599
EG11366	EG11599
EG10164	EG11599
EG12116	EG11599
EG11435	EG11599
EG10338	EG10182
EG10317	EG10182
G6319	EG10182
EG11544	EG10182
EG10164	EG10182
G7057	EG10182
EG11088	EG10182
EG10325	EG10182
EG10061	EG10182
EG10359	EG10182
EG10338	EG10181
EG10317	EG10181
G6319	EG10181
EG11544	EG10181
EG10164	EG10181
G7057	EG10181
EG11088	EG10181
EG10325	EG10181
EG10061	EG10181
EG10359	EG10181
EG10338	EG10180
EG10317	EG10180
G6319	EG10180
EG11544	EG10180
EG10164	EG10180
G7057	EG10180
EG11088	EG10180
EG10325	EG10180
EG10061	EG10180
EG10359	EG10180
EG10338	EG10179
EG10317	EG10179
G6319	EG10179
EG11544	EG10179
EG10164	EG10179
G7057	EG10179
EG11088	EG10179
EG10325	EG10179
EG10061	EG10179
EG10359	EG10179
EG10338	EG10178
EG10317	EG10178
G6319	EG10178
EG11544	EG10178
EG10164	EG10178
G7057	EG10178
EG11088	EG10178
EG10325	EG10178
EG10359	EG10178
EG10061	EG10178
EG10338	G6200
EG10164	G6200
G6195	G6200
EG10338	G6199
EG10164	G6199
G6195	G6199
EG10338	G6198
EG10164	G6198
G6195	G6198
EG10338	G6196
EG10164	G6196
G6195	G6196
EG10338	EG11088
EG10164	EG11088
EG12386	EG11088
EG10672	EG11088
EG12006	EG11088
EG10325	EG11088
EG11088	EG11088
EG11088	EG10265
EG11084	EG10265
EG10533	EG10265
EG11088	EG10347
EG10821	EG10347
EG10935	EG10347
EG11084	EG10347
EG10533	EG10347
EG10070	EG10347
EG31115	EG10347
EG11088	EG10339
EG10821	EG10339
EG10935	EG10339
EG11084	EG10339
EG10533	EG10339
EG11088	EG10342
EG10935	EG10342
EG11084	EG10342
EG10533	EG10342
EG10547	EG10342
EG11088	EG10214
EG10533	EG10214
EG11084	EG10214
EG11088	EG10619
EG10533	EG10619
EG11084	EG10619
EG11088	EG10623
EG10533	EG10623
EG11084	EG10623
EG11088	EG10344
EG10533	EG10344
EG11084	EG10344
EG11088	EG10620
EG12386	EG10620
EG10533	EG10620
EG11084	EG10620
EG11088	EG10604
EG10533	EG10604
EG11084	EG10604
EG11088	EG10622
EG10533	EG10622
EG11084	EG10622
EG11088	EG10621
EG10533	EG10621
EG11084	EG10621
EG11088	EG10341
EG10533	EG10341
EG11084	EG10341
EG11088	EG11086
EG10533	EG11086
EG11084	EG11086
EG11088	EG11085
EG11084	EG11085
EG11088	EG11084
EG11084	EG11084
EG11088	G7542
G7546	G7542
EG10440	G7542
EG10441	G7542
G7072	G7542
EG10061	G7542
EG10547	G7542
EG11088	EG20080
G7546	EG20080
EG10440	EG20080
EG10441	EG20080
EG10061	EG20080
EG11088	G7543
G7546	G7543
EG10440	G7543
EG10441	G7543
EG10061	G7543
EG11088	G0-8601
G7546	G0-8601
EG10440	G0-8601
EG10441	G0-8601
EG10061	G0-8601
EG11088	G7544
G7546	G7544
EG10440	G7544
EG10441	G7544
EG10061	G7544
EG11088	G7545
G7546	G7545
EG10440	G7545
EG10441	G7545
EG10061	G7545
EG11088	EG10432
EG10731	EG10432
EG11088	EG12429
EG11615	EG12429
EG10020	EG12429
G7072	EG12429
EG11088	EG10439
EG11615	EG10439
EG10020	EG10439
EG11088	EG10182
EG10317	EG10182
G6319	EG10182
EG11544	EG10182
EG10164	EG10182
G7057	EG10182
EG10338	EG10182
EG10325	EG10182
EG10061	EG10182
EG10359	EG10182
EG11088	EG10181
EG10317	EG10181
G6319	EG10181
EG11544	EG10181
EG10164	EG10181
G7057	EG10181
EG10338	EG10181
EG10325	EG10181
EG10061	EG10181
EG10359	EG10181
EG11088	EG10180
EG10317	EG10180
G6319	EG10180
EG11544	EG10180
EG10164	EG10180
G7057	EG10180
EG10338	EG10180
EG10325	EG10180
EG10061	EG10180
EG10359	EG10180
EG11088	EG10179
EG10317	EG10179
G6319	EG10179
EG11544	EG10179
EG10164	EG10179
G7057	EG10179
EG10338	EG10179
EG10325	EG10179
EG10061	EG10179
EG10359	EG10179
EG11088	EG10178
EG10317	EG10178
G6319	EG10178
EG11544	EG10178
EG10164	EG10178
G7057	EG10178
EG10338	EG10178
EG10325	EG10178
EG10359	EG10178
EG10061	EG10178
EG11088	EG10649
EG10359	EG10649
EG11212	EG10649
EG10325	EG10649
EG10317	EG10649
EG10440	EG10649
EG10441	EG10649
EG10061	EG10649
EG11088	EG11784
EG10317	EG11784
EG10061	EG11784
EG10164	EG11784
EG10359	EG11784
EG10325	EG11784
EG11088	EG10290
EG10164	EG10290
G7924	EG10290
EG10359	EG10290
EG11088	EG10289
EG10164	EG10289
G7924	EG10289
EG10359	EG10289
EG11088	EG10288
EG10164	EG10288
G7924	EG10288
EG10359	EG10288
EG11088	EG10287
EG10164	EG10287
G7924	EG10287
EG10359	EG10287
EG11088	EG10286
EG10164	EG10286
G7924	EG10286
EG10359	EG10286
EG11088	EG11088
EG10164	EG11088
EG12386	EG11088
EG10672	EG11088
EG12006	EG11088
EG10338	EG11088
EG10325	EG11088
EG11088	EG10024
EG10164	EG10024
EG11212	EG10024
EG10061	EG10024
EG10325	EG10024
EG10338	EG10024
EG12006	EG10024
EG11088	EG10025
EG10164	EG10025
EG11212	EG10025
EG10061	EG10025
EG10325	EG10025
EG10338	EG10025
EG12006	EG10025
EG11088	EG10543
EG10317	EG10543
EG10359	EG10543
EG10061	EG10543
EG10164	EG10543
EG12006	EG10543
EG10338	EG10543
EG10325	EG10543
EG10338	EG10024
EG10164	EG10024
EG11212	EG10024
EG10061	EG10024
EG11088	EG10024
EG10325	EG10024
EG12006	EG10024
EG10338	EG10025
EG10164	EG10025
EG11212	EG10025
EG10061	EG10025
EG11088	EG10025
EG10325	EG10025
EG12006	EG10025
EG10338	EG10543
EG10317	EG10543
EG10359	EG10543
EG10061	EG10543
EG10164	EG10543
EG12006	EG10543
EG10325	EG10543
EG11088	EG10543
EG10338	G0-10617
EG10230	G0-10617
EG12094	G0-10617
EG10338	EG11754
EG10230	EG11754
EG12094	EG11754
EG10338	G0-9941
EG10230	G0-9941
EG12094	G0-9941
EG10338	EG10567
EG10164	EG10567
G6852	EG10567
EG10636	EG10567
EG31115	EG10567
EG10438	EG10567
G0-9941	EG10567
EG10338	EG10568
EG10164	EG10568
EG10900	EG10568
G0-9941	EG10568
G6852	EG10568
EG10636	EG10568
EG10338	EG10569
EG10164	EG10569
G0-9941	EG10569
G6852	EG10569
EG10636	EG10569
EG10338	EG10084
EG10325	EG10084
EG10070	EG10084
EG11042	EG10084
EG12386	EG10084
EG10338	EG10367
EG10164	EG10367
EG10338	EG12957
EG10338	EG10256
EG10728	EG10256
EG12630	EG10256
G7003	EG10256
EG10338	EG10257
G7003	EG10257
EG12630	EG10257
EG10338	EG10615
EG10164	EG10615
EG10317	EG10615
EG10338	EG10616
EG10164	EG10616
EG10317	EG10616
EG10338	EG11965
EG10164	EG11965
EG10317	EG11965
EG10338	EG10282
EG10164	EG10282
EG10338	EG10703
EG10164	EG10703
EG10338	EG10368
EG10164	EG10368
EG10338	EG11551
EG10301	EG11551
EG10320	EG11551
EG10319	EG11551
EG10338	EG11236
EG11236	EG11236
EG10457	EG11236
G7072	EG11236
EG11236	G379
EG10320	G379
EG10319	G379
G6546	G379
EG11236	G378
EG10320	G378
EG10319	G378
G6546	G378
EG11236	G377
EG10320	G377
EG10319	G377
G6546	G377
EG11236	EG11656
EG10320	EG11656
EG10319	EG11656
G6546	EG11656
EG11236	EG11654
EG10320	EG11654
EG10319	EG11654
G6546	EG11654
EG11236	EG11347
EG10320	EG11347
EG10319	EG11347
G6546	EG11347
EG11236	G7541
EG11236	EG11236
EG10338	EG11236
EG10457	EG11236
G7072	EG11236
EG10338	EG10258
EG10547	EG10258
EG10338	EG10336
EG10338	EG10337
EG10338	G7990
EG10338	EG10759
EG10547	EG10759
EG10338	EG10804
EG10338	EG10489
G7072	EG10489
EG10061	EG10489
EG10338	EG10788
G6852	EG10788
EG10636	EG10788
EG10164	EG10788
EG10338	EG10789
G6852	EG10789
EG10636	EG10789
EG10164	EG10789
EG10338	EG10165
G6852	EG10165
EG10636	EG10165
EG10164	EG10165
EG10338	EG12316
EG12316	EG12316
EG10164	EG12316
G0-8872	EG12316
EG10061	EG12316
EG10317	EG12316
EG12316	EG12316
EG10164	EG12316
G0-8872	EG12316
EG10061	EG12316
EG10317	EG12316
EG10338	EG12316
EG10338	EG11325
EG11366	EG11325
EG11434	EG11325
EG10958	EG11325
EG10164	EG11325
EG10061	EG11325
EG10325	EG11325
EG10338	EG10031
EG10317	EG10031
EG10325	EG10031
EG10547	EG10031
EG10643	EG10031
EG10338	EG10699
EG10338	EG10688
G7826	EG10688
EG10164	EG10688
EG10338	EG10023
EG10440	EG10023
EG10441	EG10023
EG10547	EG10023
EG10061	EG10023
EG10164	EG10023
EG10491	EG10023
G7072	EG10023
EG10338	EG10022
EG10440	EG10022
EG10441	EG10022
EG10061	EG10022
EG10164	EG10022
EG10491	EG10022
EG10338	EG10026
EG10440	EG10026
EG10441	EG10026
EG10061	EG10026
EG10164	EG10026
EG10491	EG10026
EG10338	EG10653
EG10325	EG10653
EG10643	EG10653
EG11527	EG10653
EG10440	EG10653
EG10441	EG10653
EG10457	EG10653
EG10317	EG10653
EG10164	EG10653
G0-8872	EG10653
EG10338	EG10655
EG10325	EG10655
EG10643	EG10655
EG11527	EG10655
EG10440	EG10655
EG10441	EG10655
EG10457	EG10655
EG10317	EG10655
EG10164	EG10655
EG10338	EG10654
EG10325	EG10654
EG10643	EG10654
EG11527	EG10654
EG10440	EG10654
EG10441	EG10654
EG10457	EG10654
EG10317	EG10654
EG10164	EG10654
EG10338	EG10188
EG10325	EG10188
EG10643	EG10188
EG11527	EG10188
EG10440	EG10188
EG10441	EG10188
EG10457	EG10188
EG10317	EG10188
EG10164	EG10188
